data
0.11928500125767957
0.24391605541055555
0.2750738189487732
0.1816005283341148
0.08812723771946196
-0.03650381643340849
0.08812723771946196
0.08812723771946196
0.11928500125767957
0.1504427647958972
0.21275829187233794
0.21275829187233794
0.1504427647958972
0.11928500125767957
0.1504427647958972
0.1504427647958972
0.08812723771946196
0.02581171064302673
0.056969474181244345
0.1504427647958972
0.1504427647958972
0.1504427647958972
0.11928500125767957
-0.005346052895190881
0.1816005283341148
0.1504427647958972
0.2750738189487732
0.3062315824869908
0.2750738189487732
0.21275829187233794
0.21275829187233794
0.368547109563426
0.3997048731016436
0.3373893460252084
0.3373893460252084
0.3062315824869908
0.3062315824869908
0.3062315824869908
0.3997048731016436
0.368547109563426
0.3997048731016436
0.3373893460252084
0.24391605541055555
0.2750738189487732
0.368547109563426
0.368547109563426
0.3373893460252084
0.3062315824869908
0.3373893460252084
0.3997048731016436
0.43086263663986124
0.3997048731016436
0.43086263663986124
0.368547109563426
0.3373893460252084
0.3062315824869908
0.368547109563426
0.3997048731016436
0.4620204001780844
0.3062315824869908
0.3373893460252084
0.3373893460252084
0.368547109563426
0.3373893460252084
0.3062315824869908
0.21275829187233794
0.24391605541055555
0.368547109563426
0.4620204001780844
0.6178092178691724
0.6178092178691724
0.493178163716302
0.43086263663986124
0.4620204001780844
0.5554936907927372
0.4620204001780844
0.3373893460252084
0.3373893460252084
0.368547109563426
0.3997048731016436
0.3997048731016436
0.43086263663986124
0.4620204001780844
0.3997048731016436
0.3997048731016436
0.368547109563426
0.368547109563426
0.368547109563426
0.368547109563426
0.368547109563426
0.493178163716302
0.5243359272545196
0.493178163716302
0.3997048731016436
0.3997048731016436
0.368547109563426
0.3997048731016436
0.3997048731016436
0.4620204001780844
0.43086263663986124
0.368547109563426
0.368547109563426
0.43086263663986124
0.4620204001780844
0.4620204001780844
0.5243359272545196
0.43086263663986124
0.43086263663986124
0.493178163716302
0.5243359272545196
0.5866514543309549
0.43086263663986124
0.4620204001780844
0.2750738189487732
0.3062315824869908
0.4620204001780844
0.43086263663986124
0.4620204001780844
0.3997048731016436
0.43086263663986124
0.4620204001780844
0.5243359272545196
0.493178163716302
0.493178163716302
0.4620204001780844
0.4620204001780844
0.493178163716302
0.4620204001780844
0.3062315824869908
0.4620204001780844
0.3373893460252084
0.368547109563426
0.43086263663986124
0.4620204001780844
0.5243359272545196
0.5243359272545196
0.4620204001780844
0.4620204001780844
0.5554936907927372
0.5866514543309549
0.493178163716302
0.3997048731016436
0.3997048731016436
0.3997048731016436
0.3997048731016436
0.493178163716302
0.5243359272545196
0.493178163716302
0.43086263663986124
